 , , , , 
Mon Feb 12 21:06:50 +0000 2018,963157470595158016,489025079,RosauraGonzaleMarcos,RT @UniNoticias: .@MichelleObama y @BarackObama rompen con la tradición en la Galería Nacional. https://t.co/X8eT0Q8uX9 https://t.co/NnYa2U…
Mon Feb 12 21:06:50 +0000 2018,963157471543078912,16880560,(((Lynn lynn))),RT @PGourevitch: wait - his official portrait shows him on the set of between two ferns? https://t.co/1usHFpiNUZ
Mon Feb 12 21:06:50 +0000 2018,963157472512012288,875862780448038912,Jeanette,@PT_tellmewhy @krassenstein @BarackObama @EdKrassen I love him😍
Mon Feb 12 21:06:50 +0000 2018,963157472599990272,899823425799176192,talking7stick,"RT @Smith13Nat: @President1Trump @rmack2x @POTUS @HillaryClinton Had nothing to do with her as a woman it had to do with her corruption, Be…"
 , , , , 
Mon Feb 12 21:06:51 +0000 2018,963157475284389888,201421969,Joseph Brunetti,@FoxNews @BarackObama @MichelleObama Put that portrait next to Karl Marx. Socialist Marxist Asswipes
Mon Feb 12 21:06:52 +0000 2018,963157480770621440,954348614049918977,Lori Lynn,"@SsGoldfish @JBurtonXP @BarackObama @MichelleObama I don’t really care, I’m just so tired of being call a racist ev… https://t.co/DvtwGCHtgX"
Mon Feb 12 21:06:52 +0000 2018,963157481915428865,16444544,Debi129🇺🇸RESIST🌊🐝,"RT @EileenDonahoe: Check out Launch of Global Digital Policy Incubator Conference Report on Digital Technology &amp; Democracy, with @IlvesToom…"
Mon Feb 12 21:06:53 +0000 2018,963157484176400386,2176380731,Wisdom K. Owusu,"RT @ValerieJarrett: “We miss you guys”, @BarackObama.  “We miss you more”, the audience. https://t.co/3q11gCWNWD"
Mon Feb 12 21:06:53 +0000 2018,963157485296091136,35575575,GrammyGoodwitch,@HillaryClinton Won’t see me reading it or any of her books!
Mon Feb 12 21:06:53 +0000 2018,963157485279416321,386932252,La Negra,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:06:54 +0000 2018,963157487879966726,15226164,Resist,"RT @peterdaou: I disagreed with some of Obama's policies (primarily on drones + civil liberties), but there is no question that @MichelleOb…"
 , , , , 
Mon Feb 12 21:06:54 +0000 2018,963157488831901696,899823425799176192,talking7stick,RT @Eric_reality: @President1Trump @POTUS @HillaryClinton THESE LIBS WILL NOT LEAVE UNTIL THERE COFFINS COME DIRECTLY TO THERE DESKS IN D.C.
Mon Feb 12 21:06:54 +0000 2018,963157489939337216,43834885,Just A Navy Wife🦀⚓️,"RT @esaagar: .@BarackObama got one, so why not? https://t.co/lkgCl5gser"
Mon Feb 12 21:06:57 +0000 2018,963157499573624833,2447290136,MAGA🇺🇸DJT⭐️✈️2018🗳,"RT @bfraser747: “Let's break this down 
@HillaryClinton @DNC paid Christoper Steele $12.5M to work with Russia against @realDonaldTrump Now…"
Mon Feb 12 21:06:58 +0000 2018,963157505177276417,846458342,Hellbent Feminist She-Devil Cheryl🍌🍌🍌🍌,"RT @Fly_Sistah: @politico @POLITICOMag @HillaryClinton was First Lady of Arkansas, First Lady of USA, Senator, Secretary of State, lawyer,…"
Mon Feb 12 21:06:58 +0000 2018,963157505189859330,28792947,Ken Perlstein,@annamayzing1 @DemSoc100 @MarvinKey74 @NCBerniecrat @teachers4bernie @monsoon2112 @socialist_angel @joshfoxfilm… https://t.co/sMBdwd4L7V
Mon Feb 12 21:06:59 +0000 2018,963157509153411072,1617071203,sprague cleghorn,"RT @jacobinmag: ""I am proud to say that Henry Kissinger is not my friend.""

Two years ago today @BernieSanders attacked the legacy of Henry…"
Mon Feb 12 21:07:00 +0000 2018,963157512550744064,883066790812712960,Laurelt1,"RT @beefynobeef: @GaliforniaSocal @HillaryClinton If anyone pleads the 5th, just exit the plane and book another flight."
Mon Feb 12 21:07:01 +0000 2018,963157518976540672,18553881,narnie4,RT @GregTosto: Yeah sure @RepMaxineWaters you've been attaching our @POTUS since he was elected. @PressGop lets win this RACE. #crookedhill…
Mon Feb 12 21:07:02 +0000 2018,963157519924383746,65813421,Catherine Kennedy,"Extraordinarily beautiful portraits of two extraordinary people. Wow, just Wow. https://t.co/JN3vCQCGOp"
Mon Feb 12 21:07:02 +0000 2018,963157522994683905,910942569189781506,Mona👑rquía🔊,"RT @KassandraSeven: Dedicated to @BarackObama: 

#Monday #Resist #Music: 

One Man Can Change The World, a #song by Big Sean and John Legen…"
Mon Feb 12 21:07:04 +0000 2018,963157529609072641,1732089247,🇺🇸COLT🇺🇸,"RT @DrSchmalz: 🚨@realDonaldTrump #Vindicated once again!🚨
For years #MSM mocked DJT for questioning whether @BarackObama was a citizen of U…"
